cam_03386_01429394938	Montjuïc és un dels pulmons de la ciutat de Barcelona.
cam_00762_01391521617	L'origen de l'actual metro va ser l'empresa Ferrocarril Metropolità de Barcelona.
cam_04484_01213321704	El cinema de Bellpuig encara és obert?
cam_03115_00660179976	Aquest cap de setmana anirem a Deltebre a menjar un arròs.
cam_00762_01054501658	Obre la pàgina web de l’Optimot
cam_02689_01572992558	Has vist el tràiler de la nova pel·lícula de Marvel Studios?
cam_02689_01068580646	Al Mediterrani s'hi pesca la millor tonyina.
cam_08664_01505560167	Són les tres i set minuts, ja fa dos minuts que el tren hauria d'estar aquí.
cam_07140_01630989181	Denzel Washington va representar papers molt importants durant la seva carrera artística
cam_02689_01821272201	Els d'Alfil Logístics tenen una bona pàgina web però sempre és millor trucar-los.
cam_06582_00536888732	Qui són els fundadors de Sebamed?
cam_06705_00137053334	Tinc un article publicat en una revista científica del grup Ruta.
cam_03115_01334339901	Un bon pa amb tomàquet es fa amb un bon oli com el d'oliva Borges.
cam_06582_00828597316	L'esposa del Salvador Dalí es deia Gal·la.
cam_08935_01016735675	L’última Copa del Rei que ha guanyat l'Espanyol va ser el 2006.
cam_06705_00814531986	Móra la Nova és un terme municipal de la comarca de Ribera d'Ebre, situat a la riba esquerra del riu Ebre.
cam_06705_00258745532	A Bèlgica, hi fan formatge i xocolata, com a Suïssa.
cam_03115_00031988868	L'oficina d’Intel a Barcelona va tancar fa uns quants anys.
cam_04910_00678652943	Les vistes des de l'emblemàtic parc del Tibidabo són al·lucinants.
cam_03386_00788147055	Els Universal Studios de Florida són una trampa per a turistes.
cam_00459_01678642091	Dos més dos fan quatre.
cam_00459_01394653298	Sembla ser que l'Hospitalet de Llobregat és la ciutat amb més densitat de població de tot l'Estat.
cam_04910_00638221853	Els hiverns a Noruega són molt freds.
cam_04787_00953135381	Tu creus que Joan Rangel Tarrés va deixar un bon record a Caldes d'Estrac?
cam_04910_00857383374	La marca Tes amb Classe té molta varietat de tes.
cam_02992_01009749839	Al Compàs sempre compro les llibretes de laboratori i els bolígrafs vermells
cam_00762_01494053656	Això de Facebook és interessant però té un problema.
cam_02689_01273961330	Per què has comprat accions de Mercedes-Benz?
cam_08967_01401970919	Anna Barrachina és molt coneguda pel seu paper a la coneguda sèrie Ventdelplà.
cam_03386_01177584127	Un dels actors més prestigiosos de Bollywood és Omar Khan
cam_02689_00194907047	L'Hotel Las Vegas és molt antic
cam_08664_01397828976	A Hèlsinki hi ha molts llacs.
cam_04910_00573525349	Quan parlem de Vim parlem de l'editor o del producte de neteja?
cam_04787_00840779300	Si m'hagués fet mal treballant hauria d'haver anat a la Mútua General.
cam_03115_01937864909	Li han donat una nova medalla a Gemma Mengual
cam_04787_01716370838	Francesc-Marc Álvaro habitualment escriu al diari La Vanguardia.
cam_02689_00593164985	El Barça llueix orgullós publicitat de la dictadura de Qatar a la seva samarreta.
cam_06705_00331076378	Jordi Núñez Carretero és un jugador d'handbol, ja retirat, guanyador de dues medalles olímpiques
cam_06582_00826907405	Barberà del Vallès està situat a quinze minuts de Barcelona.
cam_04484_01181296290	La versió catalana de menjar ràpid es diu Pans and Company.
cam_06582_02086302140	Hi havia catorze taquilles de venda d'entrades.
cam_00762_00565770887	Avui dia Google és la marca més valuosa del món.
cam_04787_01650050762	No recordo el nom del poema de Bonaventura Carles Aribau.
cam_08664_02045915103	La televisió costa nou-cents setanta-cinc euros.
cam_03386_01218080270	La ciutadana britànica Elizabeth II ha tingut la sort d'heretar un país.
cam_02992_01586148294	S'ha fet unes analítiques a l'Etxebarne i li han sortit bé.
cam_00459_01985756137	Juneda no és un poble gaire gran.
cam_08664_00314802341	Telecinco té Belén Esteban com a princesa d'Espanya.
cam_06705_02056036281	Com bastants advocats Pere Foix va combinar el seu ofici d'advocat amb el de la política.
cam_06279_01784894584	Salt és una ciutat on hi ha hagut molta immigració.
cam_00762_00166435862	Investigant els orígens de la meva família vaig arribar a aquell casalot de les Masies de Voltregà.
cam_04910_00331582410	El Tadjikistan és un dels països més pobres del planeta i històricament ha patit moltes guerres.
cam_08935_01634212534	L'edifici de Google de Palo Alto és davant la via del tren
cam_07140_00956264744	Els avions d’Austràlia Línies de Vol són molt nous
cam_08935_00965411240	Quatre pomes té el pomer.
cam_03115_00905707221	Alejandro Amenábar és un reconegut director de cinema espanyol
cam_03115_00305561781	El futbolista Carles Puyol és natural de la Pobla de Segur.
cam_06582_00876806258	No es pot canviar mai l'adreça de Mapfre, societat anònima.
cam_02992_01413014838	Fa molts anys que paguem els peatges de les autopistes de la Concessionària Espanyola.
cam_04787_01710115719	Em fa gràcia el bat de bèisbol de Felip Puig al Polònia
cam_02992_01988955929	M'imagino que amb les Autopistes de Catalunya deu ser el mateix.
cam_06279_00303192288	El meu professor d'anglès va estudiar a Belfast i té un accent molt reconeixible.
cam_00762_00943832663	El Japó i Califòrnia estan a una banda i l'altra de l'oceà Pacífic.
cam_04910_00324939527	Quan era estudiant i anava amb tren de Mataró a Barcelona em cridava molt l'atenció l'edifici de l'actual Alcon Cusí.
cam_06582_00660612736	Quedem a l'avinguda Piera a Martorelles.
cam_03386_01973730718	Panrock és una banda de rock australiana
cam_08664_01786883252	Somio que corro entre espigues de blat com el gos de l'anunci de Purina.
cam_08935_02106999840	Passem l'agost a l'apartament de Torredembarra.
cam_00459_00523800978	Carlos Viver, exjugador d’handbol, és un altre dels grans jugadors sortits del viver de Granollers.
cam_00762_00927703565	Encara no tinc les fotos del viatge a Angola.
cam_04910_01388659760	El Barcelonès és la comarca més poblada de Catalunya.
cam_02992_01959484757	El Grup Baucells Alimentació es dedica a la producció de carn porcina.
cam_04484_02085974404	Emtisa, també coneguda com a Estampacions Metàl·liques i Transformats Industrials, té la seva seu a Sant Andreu de la Barca.
cam_02689_00205958334	Els que van néixer el 1997 faran vint anys l'any que ve.
cam_00459_01200693861	El 2014 em van diagnosticar un càncer de mama.
cam_06279_00104659516	Crec recordar que OPPO és una marca de mòbils que funcionen molt bé.
cam_06279_00739620538	El cava Canals i Nubiola es ven a tot Europa.
cam_06582_01088598235	José Antich va fundar el diari El Nacional després de ser director de La Vanguardia.
cam_04910_01011138088	Crec que això cau al Tarragonès, però consulta-ho en un mapa.
cam_07140_01223073991	El tren passa cada dia a dos quarts i cinc de vuit.
cam_02689_00438108434	Judith Mascó va ser Miss Espanya fa molt de temps.
cam_08967_00698232718	Ana Belén és una bona cantant.
cam_08935_00014410368	El meu germà va fundar Aransa fa vint anys.
cam_04910_01614558603	Juvé i Camps compra molt raïm a baix preu.
cam_04910_00416945651	A la Ribera d'Ebre no hi ha costa.
cam_07140_00866469980	La cançó Si véns amb mi, de Lluís Llach, es va fer molt famosa.
cam_00762_00060932171	Es una llàstima que no hi hagi més botigues GAP a Europa
cam_04910_01684939370	Molins de Rei ha sabut mantenir viva la Fira de la Candelera des de fa més de 150 anys.
cam_06582_01872352844	Els diumenges, l'entrada al museu del Louvre és gratuïta, però hi ha molta cua.
cam_02992_01522776103	No sé si Adriana Torres recordarà aquella copa que vam compartir al Coliseum una nit d'agost amb pluja torrencial.
cam_02689_00327171425	Toló és una ciutat petita del sud de França que té un dels millors equips de Rugbi del món.
cam_04484_00111551084	Les ambulàncies del Sistema d'Emergències Mèdiques són de color groc.
cam_03386_00959793136	Kate Key ha aparegut a la portada de moltes revistes.
cam_06582_00125564270	La revista Elle té un gran èxit entre les dones.
cam_04787_00701563824	El bar Pinotxo és al Mercat de la Boqueria.
cam_02689_00138872569	És un quart de cinc i encara no he aconseguit adormir-me.
cam_03386_01128184656	El zero dotze és la informació de la Generalitat.
cam_08967_00954904780	Gairebé posaria la mà al foc que no he vist cap pel·lícula interpretada per Sergi López.
cam_02992_01058982746	Crec que el primer telèfon mòbil de ma mare va ser un Motorola.
cam_06279_00391106715	El tren bala travessava la prefectura de Gifu.
cam_02992_00327083274	Sabeu el perquè de la cançó que diu «Tarragona m'esborrona i Constantí em fa patir»?
cam_06705_01054534341	Islamabad és famosa pels seus carrers comercials.
cam_04787_00512909472	A Llinars del Vallès s'hi cullen els millors bolets de la comarca.
cam_08664_00298694065	Els nens comencen la classe a les nou.
cam_04787_01748400691	A Joan Coscubiela li agrada molt córrer i cada matí va a la carretera de les Aigües
cam_02689_00816099679	És interessant la idea del poliglotisme passiu de Delfí Dalmau.
cam_07140_00463141195	Kristen Stewart és la protagonista de Crepuscle
cam_08967_00344332535	Coneixes Eli Barceló?
cam_06705_01349102787	La Mireia va estudiar publicitat i treballa a Media Planning Group.
cam_06705_01700380412	Aquest quadre el van pintar l'any 2011.
cam_03115_01967322760	El grup en què cantava Dani Martín es va desfer.
cam_08664_00353643985	Sempre hi ha caravana al peatge de Cardedeu.
cam_02992_01990517247	Fina Birulés és una presentadora de telenotícies, oi?
cam_04910_00333087500	A Artés hi ha un castell amb muralles.
cam_00459_01402032362	El rei i les infantes passen les vacances esquiant a Baqueira-Beret.
cam_02992_00273295105	El calçat Camper dura molts anys
cam_03115_01191280259	No és freqüent que un enginyer químic com l'Isidre Grau també es dediqui a la literatura.
cam_03386_01604421919	Encara se'm posa la pell de gallina quan escolto els Rolling Stones
cam_00459_01731321580	El bosc de Cornellà del Terri és ple d'alzines.
cam_06705_00346922228	Esporc produeix pinsos per a bestiar porcí.
cam_00762_00698142587	La Roca del Vallès es va fer famosa per la venda a l'engròs.
cam_06279_02113541096	Si es refereixen al club Polo Barcelona, és que tenen un estil molt peculiar.
cam_08935_00742351471	Creieu que a Anglès es parla més anglès que francès?
cam_08935_02005862952	Francesc Vallés i Vives és un dels homes forts del PSC a Reus.
cam_04787_00800318577	Es va posar un polo de marca i anava traient pit pel passeig marítim
cam_02992_00793873328	Juan Diego Botto és un actor hispanoargentí
cam_06705_01519295031	Compro xampú de Naturalia per tenir els cabells més bonics.
cam_06705_00193748812	Explica'm la història del timbaler del Bruc.
cam_02992_01041245745	Un amic meu va anar a Xipre i diu que parlen un idioma que sembla l'àrab però que té paraules en italià.
cam_06705_00321384866	Qui té la propietat d'Aigües Font Vella i Lanjarón?
cam_07140_00605181383	Els treballadors d’El Corte Inglés no deixen de somriure mai i preguntar contínuament si has trobat el que buscaves
cam_06705_00002979400	Tothom ha pintat amb ceres Jovi.
cam_03115_02147363873	El monestir romànic de Santa Maria de Ripoll és un dels edificis més apreciats pels catalans.
cam_00459_01008026385	Boeing és una companyia que construeix avions.
cam_00762_01925292995	Cristina Marcos és una molt bona actriu barcelonina que ha desenvolupat la seva carrera a Madrid.
cam_02992_01770157236	A batxillerat vaig tenir una professora de castellà que es donava molta importància perquè vivia
cam_06582_00260078373	La seva filla se'n va anar a viure a Santa Eulàlia de Ronçana.
cam_00459_01744783102	Pel pastís calen quatre-cents vint-i-un grams de farina.
cam_04910_00626343388	Un dels marquesats més coneguts de Catalunya és el de Sentmenat.
cam_08935_01942760342	La platja de Canet de Mar és molt gran.
cam_04910_01827161462	Vam parar a dinar en una masia de Santa Coloma de Farners.
cam_06705_00067911672	El Parc Nacional del Gran Canyó és perfecte per als amants de la fotografia.
cam_00762_00560281125	El gener és el primer mes de l'any.
cam_08967_01509756769	Aquest és el nou espectacle musical de la Gisela
cam_02992_01209490124	Els pneumàtics Pirelli s'aferren a la carretera.
cam_00762_01146970751	A les tres i dotze minuts exactament és quan es va sentir la gran explosió.
cam_04787_00889838007	Google té unes quantes oficines a l'Índia.
cam_07140_01428401688	A Balenyà sempre s'espatlla el tren.
cam_08935_01678502058	A Ernest Ventós van tots perfumats.
cam_03386_01166463277	Molta gent coincideix que Marvin Gaye va gravar el disc més sexy de la història
cam_04787_01171622391	En el nostre país el feminisme deu molt a Carmen Alcalde.
cam_06279_01088884347	Hi ha una novel·la molt divertida que explica el projecte boig de pescar salmons al Iemen.
cam_02689_00770522761	València promociona el Laboratori Aldo Unió SL.
cam_06705_00549904978	Dani Garcia és un dels millors cuiners artesanals i creatius del moment.
cam_02689_00986104715	A Tossa de Mar hi ha un monument a Ava Gardner.
cam_03386_00357046668	Són pocs els qui recorden Audrey Hepburn per la seva faceta humanitària
cam_03115_02076994728	Gallina Blanca ven brou en brics.
cam_03386_00492544278	Quan anava a l'institut escoltàvem Tequila i portàvem els pantalons arrapats
cam_02992_00961445152	Línia es una bona alternativa a Whatsapp.
cam_04484_01195383759	Per l'equip de la cursa ciclista vam optar per l'oferta subvencionada d’Orbea
cam_06582_01293871723	Mercedes Milà atordia els espectadors amb la seva mirada inquisitiva i la seva veu penetrant
cam_02992_01716568290	El seu passaport caduca el 2018.
cam_03115_00197000319	Josep Carbonell i Gené, promotor cultural i patriota català, l'any 1926 va fundar la revista L'Amic de les Arts.
cam_08967_00224785293	Et recomano que et compris un dels mòbils de Motorola.
cam_00459_01227090590	Un dels nous fabricants de mòbils amb més èxit es Samsung
cam_03386_00313611517	El poble de Calldetenes té tres equips de futbol.
cam_02992_01181249436	T'ho he dit setanta vegades.
cam_08967_01574853195	Hi ha un futbolista famós que va néixer a Linyola.
cam_08967_01511126771	Pots comprar articles per a la llar a preus reduïts a Privàlia.
cam_07140_01700013458	Aljazair és el nom àrab d'Algèria encara que en amazic es diu de forma diferent.
cam_03386_00358404141	Xavier Trias ja no és alcalde de Barcelona.
cam_04484_00902823872	Encara recordo les cintes de casset Basf.
cam_04910_01829607895	Quines atraccions turístiques té Montblanc?
cam_02689_00121750319	Qui no ha comprat mai cap producte de la coneguda marca Isdin?
cam_08664_00932550893	L'Èric és un amic del Jordi que fa molta gràcia perquè sempre riu.
cam_03386_01398082369	Novak Duran és una mica massa pallasso
cam_07140_00927199203	Taylor Swift té un museu dedicat a la seva carrera amb només vint-i-sis anys
cam_06582_00455769417	Anirem diumenge a la platja de Castelldefels.
cam_06582_00190388631	El vint-i-u és un joc de bàsquet.
cam_08935_01357975351	El telèfon des de l'estranger és zero zero trenta-quatre, nou-cents, cinc-cents, cent dotze.
cam_07140_01290326625	El millor de Singapur és el menjar.
cam_04484_00537971594	Preparo els biberons del nen amb aigua Fonter.
cam_08664_00449914757	El xeic tenia un palau a Amman.
cam_07140_01132738145	Estava tan cansat que ha dormit dotze hores.
cam_08967_01233939132	Nyutela és una xarxa telemàtica i Nutella una pasta de cacau.
cam_06705_01967571122	Les vacances a Palafrugell sempre em permeten relaxar-me.
cam_08935_01530802363	La tercera ciutat més important d'Irlanda del Nord és Lisburn, situada al sud-oest de Belfast.
cam_07140_01564225308	Una de les bones periodistes i locutores de la televisió és Cristina Villanueva.
cam_00459_01327803804	Aquelles galetes tan bones duen el logotip de Nabisco.
cam_08664_00584625508	A la tarda els nens han de berenar.
cam_08664_00905605568	La línia de Rodalies sempre para a Vilassar de Mar.
cam_02689_00117050038	Dissabte sortiré amb els meus amics.
cam_08935_00146553663	A Caldes d'Estrac no s'hi pot aparcar.
cam_03115_00901324405	Madeira és un destí turístic molt popular entre els amants del surf.
cam_08935_01166406790	No hi ha llits disponibles a l'Hospital de Sant Joan de Reus.
cam_04910_01875619273	La Vall Companyia fabrica pinsos per al bestiar.
cam_08664_01102539954	És difícil trobar feina als cinquanta-sis anys?
cam_04910_00266662280	L'Isostar és una beguda isotònica.
cam_08935_00683195434	Un amic meu estiueja a Calonge.
cam_06705_01657432532	És la setzena vegada que organitza un esdeveniment així; hi té la mà trencada.
cam_08935_00355112343	La pàgina web del diari Ara és molt pràctica i visual
cam_04910_01162122286	No he tastat mai els cereals Torremorell
cam_02992_02124871051	Un pentàgon té cinc costats.
cam_07140_00249176713	Em va saber molt greu que tanquessin el McDonald’s de Barcelona
cam_00762_00534203571	Vull visitar la fàbrica de torró d'Agramunt.
cam_00762_01216395845	Estic preparant un viatge a Andorra, vols venir?
cam_04910_01261562788	La platja de Creixell està enganxada a la de Calafell.
cam_04787_00846744719	Es veu que Steve Jobs deia que el que li faltava a Microsoft era fer dissenys més estètics.
cam_06582_01061426554	Les meves màquines Volpak per a la línia d'empaquetat del nou producte no fallen mai.
cam_00459_02097015425	Sílvia Abril va participar a Eurovisió el 2008 amb el Chikilicuatre
cam_03386_00514248775	Parlant d'ufologia i d'antics astronautes Andreas Kaiser té molt a dir.
cam_03386_01463907904	Cate Blanchett és probablement una de les actrius més potents del moment
cam_00459_01453382468	La Casa Calvet és un dels edificis menys valorats de Gaudí.
cam_08664_01379718038	A Ciutat del Cap hi fa un clima mediterrani.
cam_06279_00781656482	Per anar al poble de la meva mare passo pel costat de Granollers.
cam_04910_00151243172	A les botigues de Caprabo sona una música molt alegre.
cam_02689_00823770388	Alguns afirmen que Enric Sopena havia estat de l'Opus Dei
cam_06705_01016442976	L'Arnau és tan bo fent teatre que l'han contractat al Teatre Nacional.
cam_08664_01054060347	Són gaire cares, les habitacions a l'Hotel de la Vila Olímpica?
cam_03386_01758645502	Un dels fondistes espanyols que va participar en la marató dels Jocs de Pequín va ser José Ríos Ortega.
cam_06279_01449529752	El municipi de Ripollet deu el seu nom al riu Ripoll.
cam_00459_01828750969	El meu cosí va participar en el concurs de TV3 que presentava Javier Estrada
cam_02689_00483531401	Juny és el millor mes per viatjar a Bulgària.
cam_04484_01771821964	T'agraden les meves noves ulleres de sol Ray-ban?
cam_00459_01386237678	Has provat Ràpid com un Llamp per enviar diners a l'estranger?
cam_04484_01490497367	La senyoreta Joana tenia molta paciència.
cam_06705_00122680797	Has de visitar les coves de salnitre de Collbató.
cam_02992_01402849122	La selecció espanyola de futbol juga a Akitakata.
cam_03115_01369192018	Ens trobarem a la parada de metro Ciutadella-Vila Olímpica.
cam_03115_00553209998	Vam esquiar a Lles de Cerdanya amb la família d'uns amics.
cam_04484_01037318173	Martí Gironell va escriure El pont dels jueus, una novel·la ambientada a Besalú.
cam_02689_00310351062	Sí, els majoristes de Hardware i Software que van començar a Barcelona són els de TechData.
cam_06279_01143714261	Vueling és molt coneguda arreu del món, però per males raons.
cam_06705_00450271409	Encara no sé si les hamburgueses vénen d'Hamburg
cam_04484_00678175566	La revista Salut per a les Dones no té competència en el mercat
cam_04910_01918807840	La família de Francesc Ferrer Ferret va fer negocis a l'Havana.
cam_08664_01189109577	L'expilot Jordi Tarrés i Sánchez ha sigut un dels millors en la modalitat del trial per assolir set campionats del món i dos subcampionats
cam_02992_01021984552	Quan obren a Mercadona?
cam_06582_00367512720	Jordi Cruz és un xef molt televisiu
cam_08967_00948982390	Des de sempre li havia agradat Ottawa.
cam_00459_02118064508	Les empreses del Fortuna cinc-cents són les més grans del món
cam_06582_00589746662	A Etiòpia ja fa temps que no passen gana.
cam_06279_00852170170	Ha comprat roba interior sexi a Intimissimi
cam_00459_00637832647	Gaby és el diminutiu de Gabriel o Gabriela.
cam_04910_01376450088	Vaig trucar a Tèrmic Calefacció perquè reparessin la caldera.
cam_07140_00758397301	Justin Timberlake és un artista bastant polifacètic
cam_06582_00170205711	Són les dues i cinc minuts.
cam_00762_01124887840	Els de Sabadell tenen un centre comercial.
cam_07140_00379738580	Per la Mare de Déu d'agost a les set ja és fosc.
cam_07140_00077948926	Zinedine Zidane és aficionat als cops de cap
cam_02689_02082696711	Hi ha una botigueta de Càrniques Toni Josep a la vora de la sortida del metro.
cam_03386_01710890741	La meva mare diu que Robert Redford és l'únic ros que li sembla atractiu
cam_00459_00930941825	A Montenegro, hi ha una barreja de cultures molt interessant.
cam_08664_01477943954	Què té Arenys de Mar que ha donat fills tan il·lustres com el pedagog Francesc Flos i Calcat?
cam_08935_00024550946	El parc nacional suís és un dels paratges més meravellosos.
cam_08967_01268533980	No havia sentit mai a parlar de l'estadi Anfield.
cam_07140_00916609234	Byly fa desodorants en crema.
cam_03386_00327034747	Nacha Pop és un bon grup per començar a escoltar pop
cam_04910_01500479376	Un dia m'agradaria anar a Tòquio a menjar sushi.
cam_06705_01601840087	La meva neboda va néixer al 2004.
cam_03386_02039424906	De Puig-Reig, els seus habitants en diuen «Porreig».
cam_00459_01061261120	Alexandre Galí va ser un pedagog renovador que va impulsar el model d'escola activa.
cam_03386_00962826706	Andy Murray és un campió escocès de tennis.
cam_08967_02046106097	Gonvauto és una empresa de components d'automoció de matriu espanyola i àmbit d'actuació mundial.
cam_08664_01130929425	Beatriz Segura sembla molt més jove del que és.
cam_08664_01600072801	La biblioteca Jaume Fuster és molt moderna
cam_00762_00935811301	El gentilici d'Avià és avianès o avianesa.
cam_00762_00134743187	L'Aina Clotet és una actriu catalana, filla del doctor Bonaventura Clotet
cam_08935_02096210684	Tinc família a Rubí i no he anat mai a visitar-la.
cam_00762_00594476582	Tan grat li era el seu ofici, que fins al setantè aniversari es va resistir a deixar la feina.
cam_08935_02054226971	Hi ha hagut una nova polèmica per l'última entrevista de Jordi Évole.
cam_03386_00204676851	El príncep Guillem un dia serà rei d'Anglaterra
cam_02689_01651890874	Nani Roma és gros, alt, fort i té la veu greu
cam_00459_00467490478	Faig classes d'alemany cada dia, de dilluns a divendres.
cam_06705_00997233148	Part del treball literari de l'arenyenca Cristina Fernández Cubas ha esta traduïda a diversos idiomes.
cam_03115_02143614953	En aquesta llista amb tants escriptors, hi surt Jordi Cabré, però han oblidat Jaume Cabré
cam_06279_00444062330	Anàvem caminant a Begues quan érem petits.
cam_08935_01072933852	Sant Feliu de Codines està perdent o guanyant habitants?
cam_00762_01149385626	El mercat ha afavorit l'estratègia d'Indulleida.
cam_07140_00568802633	A vegades crec que Fernando Alonso no sap què dir a les rodes de premsa.
cam_07140_02054261043	Les pastilles del Doctor Esteve van bé contra la tos.
cam_06705_00501710994	A Mediamarket tenen una bona oferta de televisors.
cam_04910_01146795293	La Sagrada Família és un projecte arquitectònic d'Antoni Gaudí.
cam_08664_01396474908	Yozawa ha experimentat una explosió de població el 2015 a causa de Pokémon
cam_03386_00083635241	Des de que es va comprar el Renault que no se li veu el pèl; sempre viatja.
cam_06582_00317254398	Quan tenia 15 anys vam anar a esquiar a Port del Comte.
cam_04910_00462667874	Jo coneixia una noia de Balaguer.
cam_06279_01904250493	El Plusfresc és de la cadena Supermercats Pujol.
cam_04910_00603348367	A Sant Carles de la Ràpita hi ha molta tradició taurina.
cam_08967_01442846249	Emilio Gil Blind va ser campió d'Espanya de pesos lleugers als anys vint.
cam_02689_00137607521	Porta una moto Honda des de fa temps i n'està contenta.
cam_04484_01080234902	El nostre principal inversor és Constructora Pirenaica.
cam_03115_00120358649	La cosina de la meva tieta va anar a menjar figues a Surinam.
cam_06582_00192437393	Jaume Fort és un altre dels exjugadors d'handbol sorgits del bressol de Granollers.
cam_00762_00873449682	Si imaginem la postal més típica de París, no hi pot faltar la torre Eiffel.
cam_06582_00944633602	A la tardor cauen les fulles dels arbres.
cam_00459_00672359953	A Campdevànol organitzen cada Nadal un pessebre vivent.
cam_00459_01720742005	Qui no recorda l'Ambrosio, el majordom de l'anunci de Ferrero Rocher?
cam_00459_01907991448	L'aeroport internacional de Kuala Lumpur és un dels nexes més importants d'Àsia.
cam_04787_01354046623	Ho deixo tot i me'n vaig a viure en una cabana a Montana.
cam_00459_00086790405	L'obra principal de Josep Maria Gironella està centrada en la Guerra Civil Espanyola.
cam_02689_00685149957	Els canals de Venècia fan pudor.
cam_00459_00597929801	S'ha declarat un incendi forestal a Masquefa.
cam_08967_00556365886	La situació política a Sèrbia és bastant complexa.
cam_02992_00295276359	Quin any es va fundar la casa Tarradellas?
cam_02689_01389747815	La corrupció impera a Kao Corporation.
cam_00762_01680084885	Els creuers a Eslovènia són molt barats.
cam_08664_02006767784	Quin és el telèfon de Fregadís?
cam_08967_00914325752	Si visiteu Riad, per no tenir problemes heu de tenir molt en compte els costums locals.
cam_04787_01626124981	La planta de Badia del Vallès reprodueix el mapa de la península Ibèrica i les Illes Balears.
cam_08664_00258401829	Un amic meu va anar a fer pràctiques a Birmingham.
cam_07140_02020526679	Sempre comprem els productes a Vacarisses.
cam_06582_01245459302	Calaf es troba a la Catalunya central.
cam_08664_00934168120	A Sant Fruitós del Bages hi ha molts camins per fer-hi motocròs.
cam_06279_00058635691	He enviat el paquet per Missatgeria Pijoan; t'hauria d'arribar en els propers dies.
cam_03115_01083623134	M'agrada la música que posen a l'aeroport de Viena.
cam_03386_00613493649	Molts nois de la meva escola vestien samarretes Imperio
cam_06705_01660912354	Bisbal firma un nou disc de la mà de Virgin.
cam_02992_01924631824	Quan tenia setze anys, vaig fer un campus d'estiu amb Úrsula Corberó.
cam_04910_01133687831	Crec que la capital de Bangla Desh és Dacca.
cam_08935_02095973958	A la botiga Dones pots comprar roba de dona a preus econòmics.
cam_00762_00610199455	A l'entrada de l'Ampolla hi van posar un cartell que deia Benvingut si no ets del Perelló.
cam_03115_01525590430	Castellbell i el Vilar és un bell nom de poble per pronunciar.
cam_08967_00995023856	Josep Berga i Boix, conegut com l'Avi Berga, va fundar l'Escola d'Olot amb Joaquim Vayreda
cam_07140_01283857385	Heidi Klum ha aparegut en capítols esporàdics de moltes sèries
cam_02689_01469502454	Els maquilladors professionals fan servir la marca Maria Fradera.
cam_08967_00552018758	2001 odissea de l'espai és una gran pel·lícula.
cam_06582_02023627271	L'estil narratiu de l'escriptor Javier Araguz està molt influït pel manga, el món del còmic i els videojocs.
cam_04484_00320919228	L'aeroport d'Alguaire està tan buit com el de Castelló.
cam_00459_00908712475	Els suburbis de Mogadiscio són cada cop més perillosos.
cam_02689_02125247383	Portes un look molt dels vuitanta.
cam_08967_01638266307	A La Fageda fan productes bio i dietètics.
cam_00459_01220584899	Els rellotges d’Omega no solen durar gaire
cam_06705_00931101453	L'efecte 2000 va ser un bluf.
cam_04484_00174853297	De camí a Andorra parem a Organyà per comprar embotits.
cam_00459_01899966718	Vic és la ciutat dels sants de la novel·la de Miquel Llor.
cam_04910_00877591404	Els All Blacks són els més famosos de Nova Zelanda.
cam_00459_01084586345	Els dibuixos de Walt Disney mai no passen de moda.
cam_03115_00238907392	Haití va patir un terratrèmol fa cinc anys.
cam_04484_01523326366	A Sant Pere Pescador es poden practicar molts esports nàutics.
cam_02689_00868276823	Al Met hi ha un retrat de Picasso d'un tal Josep Fontdevila
cam_06279_00339757039	L'arc de Roda de Berà es troba en un estat de conservació impecable.
cam_04787_01831485278	Quan érem petits tots miràvem el Tarota als matins
cam_00762_01262635990	Publiquen la revista cada quinzena.
cam_00762_00465911495	La festa dels fruits del Palau d'Anglesola es celebra el mes de novembre.
cam_06705_00866064379	Els texans de Pepe Jeans no són especialment barats.
cam_07140_00369537541	Un entrepà d'anxoves de l'Escala és el més bo que hi ha.
cam_06705_00309800683	Josep Sánchez Llibre és membre del partit polític Unió Democràtica de Catalunya.
cam_07140_01875183750	La meva germana de gran volia ser com la Maria Carey
cam_08967_00002283253	Pel maig, cada dia un raig.
cam_04484_00177992551	El contracte de Sergi Roberto dura fins al 2021.
cam_04787_00882085627	Els camions de Calsina es poden veure per Europa, sobretot per França.
cam_08935_00693993621	Durant el principi de la primavera es poden comprar tulipes a l'aeroport d'Amsterdam Schiphol.
cam_02689_00181015281	Desconec si és cert que Inmaculada Riera i Reñé va renunciar a l'escó de diputada.
cam_08935_00964546153	El dia de la setmana que em llevo més tard és el diumenge.
cam_03115_01462081587	El noi de Torelló era molt però que molt bufó.
cam_03386_00989575059	Atenes és una ciutat molt sorollosa però molt interessant.
cam_04484_01191234249	El pantà de Flix és radioactiu.
cam_00459_01970949661	Al museu de trens de Vilanova i la Geltrú no hi he anat mai.
cam_06705_02031981201	L'Aleix no m'ha caigut mai bé.
cam_02689_00312066042	Shanghai és la ciutat més poblada del món.
cam_03115_01299339390	La meva cançó preferida del Serrat és “Me'n vaig a peu”.
cam_08967_01427368358	No tinc ni idea de què va escriure Pere Coromines, però sé que tenia un bigoti divertit
cam_08664_00606324076	Jordi Galí pertany a una família amb antecedents en el món de la pedagogia.
cam_04484_00040454663	M'agrada molt la música de Colòmbia.
cam_00762_00203274560	Has participat en algun dels esdeveniments d'Adidas?
